,company_name,specific_bean_origin,ref,review_date,cocoa_percentage,company_location,rating,broad_bean_origin,cluster,mode_cluster
1763,Obolo,"Pangoa, w/ nibs",1638,2015,0.7,Chile,3.75,Peru,0,0
1764,Omanhene,Ghana,693,2011,0.8,Ghana,2.75,Ghana,1,1
1765,Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,0.7,Iceland,3.75,Tanzania,0,0
1766,Omnom,Papua New Guinea,1247,2014,0.7,Iceland,3.0,Papua New Guinea,0,0
1767,Omnom,Madagascar,1247,2014,0.66,Iceland,3.5,Madagascar,0,0
1768,Rozsavolgyi,Sur del Lago,809,2012,0.84,Hungary,2.5,Venezuela,1,0
1769,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,0.76,Hungary,2.25,Venezuela,1,0
1770,Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,0.72,Hungary,2.5,Madagascar,1,0
1771,Rozsavolgyi,Carenero Superior,713,2011,0.73,Hungary,3.5,Venezuela,0,0
1772,Rozsavolgyi,Porcelana,717,2011,0.71,Hungary,2.5,Venezuela,1,0
1773,Rozsavolgyi,"Aragua, Trincheras",717,2011,0.7,Hungary,3.5,Venezuela,2,0
1774,Rozsavolgyi,Principe,765,2011,0.77,Hungary,2.75,Principe,1,0
1775,Szanto Tibor,Nacional,1668,2015,0.7,Hungary,3.25,Ecuador,0,0
1776,Szanto Tibor,Baracoa,1704,2015,0.88,Hungary,3.25,Cuba,1,0
1777,Szanto Tibor,Ambolikapiky,1704,2015,0.7,Hungary,3.25,Madagascar,0,0
1778,Szanto Tibor,"Winak, Sumaco",1704,2015,0.7,Hungary,3.75,Ecuador,0,0
1779,Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,0.7,Hungary,3.25,Vietnam,0,0
1780,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,0.7,Hungary,3.5,Brazil,0,0
1781,Szanto Tibor,Porcelana,1263,2014,0.7,Hungary,3.5,Venezuela,0,0
1782,Szanto Tibor,Baracoa,1263,2014,0.7,Hungary,3.75,Cuba,0,0
1783,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Madagascar,0,0
1784,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,0.7,Hungary,3.5,Madagascar,0,0
1785,Szanto Tibor,Cacao Blanco,1193,2013,0.7,Hungary,3.25,Nicaragua,0,0
1786,Szanto Tibor,Santo Domingo,939,2012,0.7,Hungary,3.25,Dominican Republic,0,0
1787,Szanto Tibor,Millot Plantation,939,2012,0.7,Hungary,3.25,Madagascar,0,0
1788,Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,0.7,Hungary,3.75,Peru,0,0
1789,Szanto Tibor,Crudo,761,2011,0.7,Hungary,3.0,Venezuela,2,0
1790,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,0.7,Suriname,3.25,Suriname,0,0
1791,Wilkie's Organic,Amazonas,1169,2013,0.75,Ireland,2.5,Peru,1,1
1792,Wilkie's Organic,Amazonas,1169,2013,0.89,Ireland,2.75,Peru,1,1
1793,Wilkie's Organic,Tumbes,1169,2013,0.75,Ireland,3.25,Peru,0,1
1794,Wilkie's Organic,Amazonas w/ nibs,1173,2013,0.75,Ireland,2.75,Peru,1,1
